movieId,mean_rating,std_rating,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,count_users,rated_by_group,rated_by_all_groups
5995,4.107142857142857,0.8428033343060883,0,0,1,0,0,0,2,4,6,10,5,28,480,"232, 480, 300, 346, 365, 62"
6003,3.5,0.3535533905932738,0,0,0,0,0,0,2,5,2,0,0,9,480,"156, 480"
6006,2.7142857142857144,1.439245834257849,0,1,0,1,0,1,2,1,0,0,1,7,480,"232, 480"
6156,3.1666666666666665,0.7784989441615229,0,0,0,1,0,1,6,1,2,1,0,12,480,"232, 480"
6188,3.4545454545454546,0.8296455196719189,0,0,0,1,1,2,4,5,5,4,0,22,480,"232, 480"
6281,3.0952380952380953,0.8157672403793809,0,0,0,2,2,2,4,6,5,0,0,21,480,"232, 480"
6290,2.3333333333333335,1.2583057392117916,0,0,1,0,0,1,0,1,0,0,0,3,480,480
6296,3.75,0.754615428178118,0,0,0,0,0,1,2,1,4,1,1,10,480,"232, 156, 480"
6299,3.5714285714285716,0.7867957924694432,0,0,0,0,0,1,2,1,1,2,0,7,480,"156, 480"
6306,4.166666666666667,0.7637626158259734,0,0,0,0,0,0,0,1,1,0,1,3,480,480
6333,3.8,0.7642584046583388,0,0,0,0,1,4,5,9,15,5,6,45,480,"232, 48, 480, 365, 62"
6365,3.2777777777777777,0.9936907887506045,0,0,2,3,3,5,13,10,10,4,4,54,480,"232, 480, 62, 286"
6367,2.9,1.1498792207106892,0,1,0,1,0,1,3,1,3,0,0,10,480,480
6373,3.25,0.818665234364723,0,0,0,3,2,6,14,8,12,1,2,48,480,"232, 153, 480, 62, 286"
6377,3.8315217391304346,0.8163076003709115,0,1,1,0,2,2,11,18,31,16,10,92,480,"232, 153, 156, 480, 359, 365, 286"
6436,3.75,1.0606601717798212,0,0,0,0,0,0,1,0,0,1,0,2,480,480
6482,1.75,0.9258200997725514,0,2,0,2,1,2,1,0,0,0,0,8,480,"232, 480"
6484,3.0,0.4472135954999579,0,0,0,0,0,2,2,2,0,0,0,6,480,"232, 480"
6502,3.9054054054054053,0.8319808845112923,0,0,0,1,2,1,2,4,13,11,3,37,480,"480, 365"
6537,3.064516129032258,0.824034136467972,0,0,1,2,1,5,8,9,3,2,0,31,480,"232, 480"
6541,2.6944444444444446,1.0020404020398885,0,0,2,2,2,2,4,3,3,0,0,18,480,"232, 480, 62"
6548,3.1,1.390443574307614,0,1,0,1,1,0,1,3,1,1,1,10,480,"232, 480"
6552,3.6875,0.5938674695827104,0,0,0,0,0,1,0,3,3,1,0,8,480,"480, 346"
6565,3.625,0.5276448530110863,0,0,0,0,0,1,1,5,4,1,0,12,480,"232, 480"
6615,2.2142857142857144,0.9511897312113419,0,0,1,1,2,2,0,0,1,0,0,7,480,"232, 480"
6620,3.9166666666666665,0.8747293953855187,0,0,0,0,0,1,3,1,1,4,2,12,480,480
6708,3.739130434782609,0.5408235558637171,0,0,0,0,0,0,4,9,6,3,1,23,480,"232, 480"
6711,3.980392156862745,0.8059825327742872,0,0,0,0,2,0,8,9,14,5,13,51,480,"232, 153, 156, 480, 300, 346"
6753,3.4545454545454546,0.5680909018170179,0,0,0,0,0,1,3,4,2,1,0,11,480,"232, 480"
6754,3.5434782608695654,0.7057079533454471,0,0,0,0,0,3,5,7,5,1,2,23,480,"232, 480"
6755,3.272727272727273,0.7537783614444091,0,0,0,1,0,1,2,4,3,0,0,11,480,480
6764,3.1785714285714284,0.7495419846901085,0,0,0,1,0,2,5,3,2,1,0,14,480,"232, 480"
6773,3.6666666666666665,0.6454972243679029,0,0,0,0,0,0,5,4,3,2,1,15,480,480
6787,3.973684210526316,0.45563399695510715,0,0,0,0,0,0,1,4,10,3,1,19,480,480
6796,3.8,0.752772652709081,0,0,0,0,0,1,1,3,2,2,1,10,480,480
6807,3.977272727272727,0.6450779341486896,0,0,0,0,0,1,2,3,10,3,3,22,480,480
6853,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,480,480
6857,4.083333333333333,0.6645800679125629,0,0,0,0,0,0,1,0,3,1,1,6,480,480
6863,3.284090909090909,0.8098070921071644,0,0,1,1,3,4,10,12,10,2,1,44,480,"232, 153, 480, 62, 286"
6867,3.7,0.758287544405155,0,0,0,0,0,1,0,1,2,1,0,5,480,480
6870,3.7,0.9878573120474016,0,0,1,0,3,1,3,3,9,8,2,30,480,480
6873,3.066666666666667,0.9795528620364546,0,0,1,0,2,3,2,2,4,1,0,15,480,"232, 480"
6874,3.941860465116279,0.8131948780659666,0,1,0,1,2,1,7,17,24,22,11,86,480,"232, 480, 435, 346, 365, 62, 286"
6879,3.5,0.4767312946227962,0,0,0,0,0,1,2,5,4,0,0,12,480,"232, 480"
6932,3.7,1.3038404810405297,0,0,0,1,0,0,0,1,0,3,0,5,480,480
6934,3.1122448979591835,1.1377303160718024,0,2,1,3,6,4,9,9,7,5,3,49,480,"232, 480, 62"
6936,3.5869565217391304,0.7175110691740941,0,0,0,0,1,1,5,7,6,1,2,23,480,"232, 480"
6947,3.7708333333333335,0.9322619368184993,0,1,0,0,0,0,4,5,8,3,3,24,480,480
6979,3.4642857142857144,0.8195750708161498,0,0,0,0,1,2,3,1,6,0,1,14,480,480
6993,3.8333333333333335,1.0,0,0,0,1,0,0,0,2,3,2,1,9,480,"480, 346"
7090,3.96,0.7059272861515791,0,0,0,0,1,0,3,4,7,8,2,25,480,"232, 480"
7143,3.8780487804878048,0.6498123556542885,0,0,0,0,1,0,6,9,13,9,3,41,480,"232, 480, 62"
7147,3.7555555555555555,1.0369438390060117,0,2,0,1,1,0,5,9,13,8,6,45,480,"232, 153, 480"
7150,2.7777777777777777,1.092906420717,0,0,2,0,0,1,2,3,1,0,0,9,480,"232, 480"
7160,3.55,0.4972144630058766,0,0,0,0,0,1,1,4,4,0,0,10,480,480
7161,2.0,0.9574271077563381,0,1,1,0,2,1,2,0,0,0,0,7,480,"232, 480"
7162,3.2,1.0593499054713802,0,0,0,1,1,2,1,1,2,2,0,10,480,480
7173,3.1,1.0555973258234952,0,0,0,1,3,2,2,4,1,0,2,15,480,"232, 480"
7263,3.5,0.5773502691896257,0,0,0,0,0,0,3,2,1,1,0,7,480,"232, 480"
7265,3.5714285714285716,0.4498677054212186,0,0,0,0,0,0,2,2,3,0,0,7,480,"153, 480"
7293,3.59375,0.9873187869663852,0,1,0,0,3,2,3,3,14,4,2,32,480,"232, 153, 480, 62"
7325,3.0,0.7791937224739796,0,0,0,1,1,3,6,1,2,1,0,15,480,"232, 480"
7346,3.03125,1.1323831801411863,0,0,2,1,0,3,1,5,3,0,1,16,480,"232, 480, 365"
7360,3.5714285714285716,1.3972762620115438,0,0,1,0,0,1,0,1,1,2,1,7,480,480
7366,3.0,1.0408329997330663,0,0,1,0,0,1,2,1,2,0,0,7,480,"232, 480"
7373,3.3448275862068964,1.0530860115789455,0,1,1,0,2,1,8,5,6,3,2,29,480,"232, 480, 62"
7376,3.0,1.0488088481701516,0,0,1,0,0,0,2,2,1,0,0,6,480,"232, 480"
7419,3.75,0.3535533905932738,0,0,0,0,0,0,0,1,1,0,0,2,480,480
7438,3.910958904109589,0.9217377374399968,0,1,1,1,1,1,8,12,22,12,14,73,480,"232, 480, 435, 346, 365, 62, 286"
7448,2.8333333333333335,0.2886751345948129,0,0,0,0,0,1,2,0,0,0,0,3,480,"232, 480"
7454,2.6842105263157894,0.6914261894364405,0,0,0,2,4,2,8,2,1,0,0,19,480,"232, 480"
7458,3.2580645161290325,0.9563033666322931,0,2,0,0,1,1,11,6,8,1,1,31,480,"232, 153, 480, 62"
7618,3.5,0.0,0,0,0,0,0,0,0,2,0,0,0,2,480,480
7983,4.0,0.0,0,0,0,0,0,0,0,0,4,0,0,4,480,480
8131,3.5,,0,0,0,0,0,0,0,1,0,0,0,1,480,480
8360,3.6440677966101696,0.8908096252442606,0,0,1,1,3,3,7,15,18,3,8,59,480,"232, 480, 62"
8361,3.0454545454545454,0.9045340337332909,0,0,1,2,3,5,10,3,6,3,0,33,480,"232, 480"
8366,3.642857142857143,0.47559486560567094,0,0,0,0,0,0,2,1,4,0,0,7,480,480
8368,3.9193548387096775,0.7421366384016963,0,0,0,0,1,3,9,9,19,12,9,62,480,"232, 291, 480, 365, 62"
8371,3.323529411764706,0.7487735069471158,0,0,0,0,2,2,3,4,5,1,0,17,480,"232, 48, 480, 62"
8376,3.36,0.9411871935663667,0,0,0,2,1,2,7,4,5,2,2,25,480,"232, 480, 365"
8464,3.4558823529411766,0.9563792757442435,0,1,1,0,2,1,6,6,12,5,0,34,480,"232, 153, 480, 365"
8528,3.6296296296296298,1.024625565686095,0,1,1,0,0,1,4,4,9,6,1,27,480,"232, 153, 480"
8529,3.361111111111111,0.9607371508460952,0,1,1,0,2,2,9,8,7,5,1,36,480,"232, 480, 62"
8533,3.4791666666666665,1.15607249910566,0,0,2,0,2,1,3,6,4,2,4,24,480,"232, 153, 480, 359, 365"
8622,3.3636363636363638,0.940893928815244,0,1,0,0,2,1,4,3,10,1,0,22,480,"232, 480, 346"
8636,4.02,0.7756498263141843,0,0,0,0,0,3,7,8,10,11,11,50,480,"232, 48, 480, 365, 62"
8640,2.909090909090909,0.9700046860242948,0,0,1,0,2,0,5,1,1,1,0,11,480,"232, 480"
8641,3.838709677419355,0.5383167712755744,0,0,0,0,0,0,5,8,11,6,1,31,480,"232, 480, 365, 62"
8644,3.402439024390244,1.0560510889341597,0,2,0,1,1,5,8,6,9,7,2,41,480,"232, 480, 365"
8783,3.176470588235294,1.0298843453057642,0,0,1,0,3,0,5,4,1,2,1,17,480,"232, 480"
8798,3.7962962962962963,0.750118699059064,0,0,0,0,0,2,6,4,7,5,3,27,480,"232, 480"
8807,3.261904761904762,1.056161062753305,0,1,1,0,1,2,3,3,9,1,0,21,480,"232, 480, 365"
8810,2.9166666666666665,1.0836246694508316,0,0,0,1,4,1,2,0,2,2,0,12,480,"232, 480"
8861,3.0833333333333335,0.996204919895622,0,0,0,0,4,0,4,0,3,0,1,12,480,"232, 480"
8865,2.7083333333333335,1.2146517146403688,0,0,2,2,1,0,1,3,3,0,0,12,480,"232, 480"
8866,3.25,1.0,0,0,0,1,0,1,2,2,0,2,0,8,480,"232, 480"
8873,3.6176470588235294,0.9275204136012635,0,0,0,0,2,1,3,3,2,5,1,17,480,480
8874,3.84,0.9553287712743136,0,0,2,0,1,3,5,6,17,7,9,50,480,"232, 480, 365"
8907,2.3181818181818183,0.9558432735738447,0,1,1,1,1,2,4,1,0,0,0,11,480,"232, 480"
8910,3.375,1.1505927326224672,0,0,1,0,2,0,0,4,3,1,1,12,480,480
8917,3.236842105263158,1.2733204738948345,0,0,1,2,2,3,0,3,4,1,3,19,480,"232, 480"
8937,3.75,0.5244044240850758,0,0,0,0,0,0,1,2,2,1,0,6,480,"232, 480"
8947,2.3,0.48304589153964794,0,0,0,1,4,3,2,0,0,0,0,10,480,"232, 480"
8949,3.625,0.8998792189486611,0,0,1,0,0,2,4,5,8,1,3,24,480,"480, 346"
8950,3.9038461538461537,0.8002403485107555,0,0,0,0,2,0,2,5,9,4,4,26,480,"480, 300, 62"
8957,3.152173913043478,1.3093612478878225,0,3,0,0,2,2,3,2,8,2,1,23,480,"232, 480"
8958,3.409090909090909,0.8893306982833162,0,0,0,1,1,0,1,2,6,0,0,11,480,"232, 480"
8961,3.8012048192771086,0.760855419730049,0,1,1,0,2,0,9,17,35,13,5,83,480,"232, 480, 365, 62, 286"
8969,3.0,0.9636241116594315,0,0,1,0,2,2,5,2,2,0,1,15,480,480
8970,3.738095238095238,0.6445744258626698,0,0,0,0,1,1,1,5,11,1,1,21,480,"232, 480"
8972,3.15625,0.9108441671187193,0,0,2,0,5,2,4,8,11,0,0,32,480,"232, 480, 62"
8977,1.9285714285714286,1.0578504710249077,0,0,3,1,0,1,1,1,0,0,0,7,480,480
8983,3.4642857142857144,0.5358058529802676,0,0,0,0,0,2,2,5,5,0,0,14,480,480
8984,3.259259259259259,1.163304067420188,0,1,1,1,3,1,5,3,8,2,2,27,480,"232, 480, 62"
26965,3.5,0.7071067811865476,0,0,0,0,0,0,1,0,1,0,0,2,480,480
27660,3.65,1.028753290800731,0,0,0,1,0,1,1,1,2,4,0,10,480,"480, 62"
27664,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,480,480
27706,3.0833333333333335,0.844532589138896,0,0,0,1,3,2,3,5,3,1,0,18,480,"232, 480, 365, 62"
27721,3.625,0.9464847243000456,0,0,0,0,0,0,2,1,0,0,1,4,480,480
27821,3.25,0.5244044240850758,0,0,0,0,0,1,2,2,1,0,0,6,480,"232, 480"
27830,2.5,,0,0,0,0,0,1,0,0,0,0,0,1,480,480
27837,2.875,0.25,0,0,0,0,0,1,3,0,0,0,0,4,480,"232, 480"
27839,2.0,0.408248290463863,0,0,0,1,2,1,0,0,0,0,0,4,480,"232, 480"
27879,4.0,0.0,0,0,0,0,0,0,0,0,3,0,0,3,480,480
27882,3.8333333333333335,0.7637626158259733,0,0,0,0,0,0,1,0,1,1,0,3,480,480
27912,2.8333333333333335,1.755942292142123,0,0,1,0,0,0,1,0,0,1,0,3,480,480
30707,4.0,0.6513389472789296,0,0,0,0,1,1,2,3,16,8,3,34,480,"232, 153, 480"
30793,2.897727272727273,0.9312378949083415,0,1,1,4,3,10,7,10,6,2,0,44,480,"232, 480, 365, 62"
30810,3.32,1.0789655539759677,0,0,2,0,1,3,7,3,3,4,2,25,480,"153, 480"
30812,3.608695652173913,0.7680631149955067,0,0,1,0,0,1,3,5,12,0,1,23,480,"232, 480"
30822,3.388888888888889,0.6508541396588879,0,0,0,0,0,1,4,1,2,1,0,9,480,"232, 480"
30825,2.9565217391304346,1.032572289768052,0,1,1,0,3,3,6,5,2,1,1,23,480,"232, 480"
30894,2.5,0.7559289460184544,0,0,0,0,5,0,2,0,1,0,0,8,480,"232, 480"
31221,1.8,0.570087712549569,0,0,1,1,2,1,0,0,0,0,0,5,480,"232, 480"
31696,3.44,0.9278110439811187,0,0,1,0,1,2,8,2,7,2,2,25,480,"232, 480, 62"
31804,2.75,1.0606601717798212,0,0,0,0,1,0,0,1,0,0,0,2,480,480
32019,2.4375,1.050085030570654,0,1,0,0,3,0,3,0,1,0,0,8,480,"232, 480"
32031,2.96875,1.0718947398571061,0,1,0,1,1,3,3,4,2,0,1,16,480,"232, 480"
32291,3.25,0.6454972243679028,0,0,0,0,0,1,1,1,1,0,0,4,480,480
32294,3.5,,0,0,0,0,0,0,0,1,0,0,0,1,480,480
32296,2.3333333333333335,0.6831300510639732,0,0,0,1,2,2,0,1,0,0,0,6,480,"232, 480"
32584,3.1666666666666665,0.7637626158259733,0,0,0,0,0,1,1,0,1,0,0,3,480,480
32587,3.87,0.9302731659385356,0,1,0,0,2,2,7,4,16,10,8,50,480,"232, 480, 346, 62"
32598,3.25,0.5244044240850758,0,0,0,0,0,1,2,2,1,0,0,6,480,"232, 480"
33162,3.5,0.9198662110077999,0,0,0,1,1,0,2,4,4,1,1,14,480,"232, 480, 62"
33164,2.1,0.9617692030835673,0,1,0,0,1,2,1,0,0,0,0,5,480,"232, 480"
33166,4.016666666666667,0.7367605390858165,0,0,0,1,0,0,3,3,12,7,4,30,480,"232, 480"
33171,2.0,2.1213203435596424,0,1,0,0,0,0,0,1,0,0,0,2,480,480
33421,3.5,0.7071067811865476,0,0,0,0,0,0,1,0,1,0,0,2,480,480
33437,3.3,0.5700877125495689,0,0,0,0,0,1,1,2,1,0,0,5,480,480
33493,3.336734693877551,1.1104979884326334,0,1,3,1,5,1,8,6,16,6,2,49,480,"232, 480, 62"
33495,2.4166666666666665,1.0684880283216405,0,1,0,0,1,1,2,1,0,0,0,6,480,"232, 480"
33615,3.3518518518518516,0.7181013268818793,0,0,0,0,2,4,6,5,8,2,0,27,480,"232, 480"
33646,3.125,0.6943650748294136,0,0,0,0,0,3,2,2,0,1,0,8,480,"232, 480"
33660,4.1,0.21081851067789195,0,0,0,0,0,0,0,0,8,2,0,10,480,"232, 480, 62"
33669,2.875,0.8539125638299665,0,0,0,0,1,1,1,0,1,0,0,4,480,"232, 480"
33672,3.0,1.0801234497346435,0,0,0,1,1,1,1,1,1,1,0,7,480,"232, 480"
33679,3.1447368421052633,1.102257479220652,0,1,1,0,6,8,4,5,8,1,4,38,480,"232, 153, 480, 62"
33794,3.782608695652174,0.8246133713906262,0,0,0,0,4,6,6,12,21,12,8,69,480,"232, 480, 435, 365, 62"
33834,3.125,1.6520189667999174,0,0,1,0,0,0,1,1,0,0,1,4,480,480
33836,2.3333333333333335,0.6614378277661476,0,0,1,1,0,5,2,0,0,0,0,9,480,"232, 480"
33880,4.25,0.3535533905932738,0,0,0,0,0,0,0,0,1,1,0,2,480,480
34048,3.1470588235294117,0.8305658144858319,0,0,1,1,2,6,7,10,5,1,1,34,480,"232, 480"
34150,2.8461538461538463,0.891843380524078,0,1,1,0,4,4,7,5,4,0,0,26,480,"232, 480, 62"
34162,3.5,0.770551750371122,0,0,0,0,2,4,6,7,10,2,2,33,480,"232, 480"
34271,3.6666666666666665,0.2886751345948129,0,0,0,0,0,0,0,2,1,0,0,3,480,"232, 480"
34319,3.361111111111111,0.8711985583692017,0,0,0,1,2,0,4,5,3,3,0,18,480,"232, 480"
34323,3.75,0.6454972243679028,0,0,0,0,0,0,1,1,1,1,0,4,480,480
34338,3.5,1.3228756555322954,0,0,0,0,0,1,1,0,0,0,1,3,480,480
34405,4.116666666666666,0.6782753653674647,0,0,0,0,0,2,0,5,12,4,7,30,480,"232, 480, 435"
34437,3.3,0.53748384988657,0,0,0,0,0,1,5,1,3,0,0,10,480,480
34520,2.1818181818181817,0.5134553180524705,0,0,1,0,5,4,1,0,0,0,0,11,480,"232, 480"
34542,3.75,0.28867513459481287,0,0,0,0,0,0,0,2,2,0,0,4,480,480
35836,3.478723404255319,0.9026377216880791,0,0,0,4,1,2,10,10,12,5,3,47,480,"232, 480"
35957,3.4375,0.4172614801981401,0,0,0,0,0,0,3,3,2,0,0,8,480,"232, 480"
36477,4.0,,0,0,0,0,0,0,0,0,1,0,0,1,480,480
36519,3.1818181818181817,0.6030226891555273,0,0,0,0,1,1,4,3,2,0,0,11,480,"232, 480"
36527,3.6666666666666665,0.6055300708194983,0,0,0,0,0,0,2,1,2,1,0,6,480,"232, 480"
36529,3.611111111111111,0.9935690651280802,0,0,1,0,1,3,3,7,6,1,5,27,480,"232, 480, 62"
36535,3.75,0.7559289460184544,0,0,0,0,1,0,0,1,5,1,0,8,480,"153, 480"
36537,3.3333333333333335,0.7637626158259733,0,0,0,0,0,1,0,1,1,0,0,3,480,480
36708,3.7857142857142856,0.48795003647426666,0,0,0,0,0,0,1,2,3,1,0,7,480,480
37380,2.3125,1.2799972098183876,0,1,1,0,3,0,1,0,2,0,0,8,480,"232, 480"
37382,2.8,0.758287544405155,0,0,0,1,0,0,3,1,0,0,0,5,480,480
37384,3.125,1.026436275942851,0,0,0,0,2,1,2,1,1,0,1,8,480,"232, 480"
37729,3.5,0.6123724356957945,0,0,0,0,0,4,5,10,8,1,1,29,480,"232, 480, 62"
37733,3.4722222222222223,0.9621089308239695,0,0,0,1,1,2,3,3,5,1,2,18,480,"480, 62"
37739,3.375,0.6291528696058958,0,0,0,0,0,1,0,2,1,0,0,4,480,"232, 480"
37741,3.909090909090909,0.43693144875265144,0,0,0,0,0,0,0,5,3,3,0,11,480,"232, 480, 506"
37844,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,480,480
38038,3.5208333333333335,1.1654367222733237,0,1,0,1,0,3,5,4,3,2,5,24,480,"232, 480"
38061,3.857142857142857,0.6152815847816581,0,0,0,0,0,1,2,5,9,2,2,21,480,"232, 480, 62, 506"
38798,3.0,1.0,0,0,0,0,1,0,1,0,1,0,0,3,480,"232, 480"
38886,3.75,0.8660254037844386,0,0,0,0,0,1,0,0,2,1,0,4,480,480
39183,3.4130434782608696,0.8614492797954381,0,0,0,0,3,3,3,5,4,5,0,23,480,480
39231,3.5,0.408248290463863,0,0,0,0,0,0,1,2,1,0,0,4,480,"232, 480"
39234,3.5,0.7071067811865476,0,0,0,0,0,1,0,1,2,0,0,4,480,480
39292,3.727272727272727,0.6067798762169179,0,0,0,0,0,1,1,3,4,2,0,11,480,"232, 480"
39381,3.7,0.4472135954999579,0,0,0,0,0,0,1,1,3,0,0,5,480,480
39414,2.9,0.8215838362577492,0,0,0,1,0,0,2,2,0,0,0,5,480,480
39444,3.375,1.2174328963613794,0,0,1,0,0,1,1,1,3,0,1,8,480,480
39449,2.6,0.8215838362577492,0,0,0,1,1,0,2,1,0,0,0,5,480,"232, 480"
40278,3.5833333333333335,0.6685579234215215,0,0,0,0,1,0,2,3,5,1,0,12,480,"232, 480"
40581,2.875,1.25,0,0,0,1,0,1,1,0,0,1,0,4,480,"232, 480"
40732,3.5625,0.7763237542601484,0,0,0,0,0,1,2,2,2,0,1,8,480,480
40815,3.839622641509434,0.7388503602639163,0,0,0,0,1,2,9,11,16,6,8,53,480,"232, 291, 480, 365, 62"
40819,3.738095238095238,0.7003400534570262,0,0,0,0,1,1,2,5,8,3,1,21,480,"232, 153, 480, 365"
41285,3.5,1.0606601717798212,0,1,0,0,0,0,3,2,6,0,1,13,480,"153, 480, 506"
41566,3.372093023255814,1.0240734677410204,0,1,1,1,3,2,11,7,9,5,3,43,480,"232, 480, 365, 62"
41569,3.3392857142857144,0.746021192090157,0,0,0,0,4,1,7,6,8,2,0,28,480,"232, 480, 62"
41573,2.875,1.0606601717798212,0,0,1,0,1,1,2,2,0,1,0,8,480,480
41716,3.0,1.1547005383792515,0,0,0,0,2,0,0,0,2,0,0,4,480,480
41997,3.7,0.5868938953886336,0,0,0,0,0,0,2,4,3,0,1,10,480,480
42011,2.0625,0.7763237542601484,0,0,2,1,0,4,1,0,0,0,0,8,480,"232, 480, 365"
42013,2.75,0.8660254037844386,0,0,0,1,0,0,2,1,0,0,0,4,480,"232, 480"
42418,3.25,1.5,0,0,1,0,0,0,0,0,3,0,0,4,480,480
42738,3.0,0.7745966692414834,0,0,0,0,2,2,4,1,1,1,0,11,480,"232, 480"
43396,3.6666666666666665,0.5773502691896258,0,0,0,0,0,0,1,0,2,0,0,3,480,480
43460,3.3333333333333335,0.5773502691896258,0,0,0,0,0,0,2,0,1,0,0,3,480,480
43560,3.1666666666666665,0.5163977794943222,0,0,0,0,0,1,3,1,1,0,0,6,480,480
43708,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,480,480
43871,2.75,0.5976143046671968,0,0,0,1,0,2,4,1,0,0,0,8,480,"232, 480"
43914,4.0,,0,0,0,0,0,0,0,0,1,0,0,1,480,480
44022,3.1052631578947367,0.8752610304046612,0,0,1,1,1,2,4,5,5,0,0,19,480,"232, 480"
44191,3.9015151515151514,0.8736294627749446,0,2,0,0,0,3,6,7,27,13,8,66,480,"232, 153, 480, 435, 62"
44195,4.026315789473684,0.611775290321498,0,0,0,0,0,0,3,1,10,2,3,19,480,"232, 480"
44197,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,480,480
44199,3.9130434782608696,0.8745410993128635,0,0,0,0,1,2,2,3,7,3,5,23,480,"232, 480"
44397,3.0,1.224744871391589,0,0,0,1,0,2,0,0,1,1,0,5,480,"232, 480"
44665,3.909090909090909,0.6661253213344647,0,0,0,0,0,1,2,6,7,3,3,22,480,"232, 480"
44761,4.0,0.6324555320336759,0,0,0,0,0,0,0,3,1,1,1,6,480,480
44840,2.75,0.4629100498862757,0,0,0,0,1,3,3,1,0,0,0,8,480,"232, 480"
45028,3.625,0.47871355387816905,0,0,0,0,0,0,1,1,2,0,0,4,480,480
45440,3.25,0.9574271077563381,0,0,0,0,1,0,1,0,2,0,0,4,480,480
45442,2.875,0.6291528696058958,0,0,0,0,1,0,2,1,0,0,0,4,480,"232, 480"
45447,3.057142857142857,0.9453557420313248,0,3,0,0,2,2,9,13,6,0,0,35,480,"232, 480, 62, 506"
45499,3.3676470588235294,0.9479549242049543,0,1,0,0,4,3,4,9,8,4,1,34,480,"232, 480, 62"
45501,2.590909090909091,0.9700046860242949,0,0,1,1,3,1,1,3,1,0,0,11,480,"232, 480"
45517,3.3448275862068964,0.8029348874582152,0,0,1,0,2,1,7,11,4,2,1,29,480,"232, 480, 62"
45666,2.409090909090909,0.9170109546287281,0,1,0,1,3,1,3,2,0,0,0,11,480,"232, 480"
45668,2.875,1.1572751247156894,0,0,1,0,1,1,3,1,0,0,1,8,480,480
45672,3.0588235294117645,1.1710352383304972,0,1,1,0,0,5,2,4,1,2,1,17,480,"232, 480, 365"
45722,3.48,0.9310954706743042,0,0,2,1,1,4,10,13,9,6,4,50,480,"232, 480, 365, 62"
45726,2.1666666666666665,0.8755950357709131,0,1,0,0,1,3,1,0,0,0,0,6,480,"232, 480"
45730,2.8125,0.9977653603356423,0,1,0,0,0,1,3,3,0,0,0,8,480,"232, 480"
46322,3.25,0.758287544405155,0,0,0,0,1,0,2,1,2,0,0,6,480,"232, 480"
46335,1.9285714285714286,0.7867957924694432,0,0,2,1,1,2,1,0,0,0,0,7,480,"232, 480, 365"
46530,3.0,1.1832159566199232,0,1,1,0,0,4,5,1,1,2,1,16,480,"232, 480"
46578,3.81,0.7483996531374975,0,0,1,0,0,3,6,7,22,7,4,50,480,"232, 153, 480, 346, 365"
46723,3.4,0.8207826816681233,0,0,1,0,1,1,3,6,7,1,0,20,480,"480, 359, 62"
46967,3.375,0.8539125638299665,0,0,0,0,0,1,1,1,0,1,0,4,480,480
46970,3.15625,0.889170962188937,0,0,0,0,2,4,3,5,0,0,2,16,480,"232, 480"
46976,3.75,1.002496882788171,0,0,1,1,1,1,0,5,10,4,3,26,480,"232, 480, 62"
47044,2.857142857142857,0.944911182523068,0,0,0,1,1,1,2,0,2,0,0,7,480,480
47099,3.870967741935484,0.8560348701570112,0,0,0,0,2,2,1,7,11,1,7,31,480,"232, 153, 480, 365, 62"
47423,4.0,0.0,0,0,0,0,0,0,0,0,2,0,0,2,480,480
47610,3.7758620689655173,0.8617487089856437,0,0,0,1,1,1,2,9,8,2,5,29,480,"232, 480, 62"
47644,3.4,0.5477225575051661,0,0,0,0,0,1,0,3,1,0,0,5,480,"232, 480"
47646,4.0,,0,0,0,0,0,0,0,0,1,0,0,1,480,480
48142,3.25,0.758287544405155,0,0,0,0,1,0,2,1,2,0,0,6,480,480
48385,3.341463414634146,1.1260496458318563,0,2,2,0,1,3,9,8,8,5,3,41,480,"232, 480, 365, 62"
48394,3.794642857142857,0.9898428971503311,0,1,0,3,0,1,10,6,16,10,9,56,480,"232, 480, 300, 346, 62"
48774,3.914285714285714,0.8356550291424639,0,0,0,1,1,0,5,6,8,9,5,35,480,"232, 480, 365"
48780,3.9375,0.7327563156887958,0,0,0,0,1,3,4,15,12,13,8,56,480,"232, 480, 435, 62"
48783,3.4444444444444446,1.0137937550497034,0,0,1,0,0,0,1,3,3,1,0,9,480,"232, 480"
49276,1.3333333333333333,1.4433756729740645,0,2,0,0,0,0,1,0,0,0,0,3,480,"232, 480"
49280,3.8333333333333335,0.5773502691896258,0,0,0,0,0,0,0,2,0,1,0,3,480,480
49286,3.1470588235294117,1.1827497870739736,0,1,1,0,1,3,1,4,3,3,0,17,480,"232, 480, 506"
49347,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,480,480
49530,3.838235294117647,0.7559921058920676,0,0,1,0,0,1,4,4,16,6,2,34,480,"232, 480, 62"
49649,2.1,0.7745966692414834,0,0,2,2,0,4,2,0,0,0,0,10,480,"480, 62"
49651,3.65,0.7835106182362106,0,0,0,0,0,1,3,1,3,1,1,10,480,"232, 480"
